0,1,2,3,4,5,6,7,8
8,12,2,1,14,0,4,17,12
1,6,12,3,17,3,17,28,1
6,10,4,3,15,6,4,20,3
2,6,12,1,17,5,17,8,1
6,6,19,1,1,0,4,44,20
0,3,14,3,17,3,16,1,1
0,5,12,1,17,5,17,10,1
1,5,11,4,17,0,16,1,1
6,12,21,4,2,5,3,22,26
12,8,26,1,19,4,0,5,29
2,4,9,3,17,4,10,1,1
0,7,12,3,17,5,9,1,1
0,6,13,3,17,0,17,1,1
12,7,23,0,19,0,0,41,30
0,8,9,3,17,0,16,0,1
6,6,21,4,15,6,3,41,20
0,5,10,1,17,3,18,2,1
0,6,5,3,17,5,17,1,1
1,7,12,1,17,5,17,3,1
0,6,12,4,17,0,17,1,1
8,5,12,4,17,5,15,34,1
0,5,12,3,17,0,17,1,15
0,3,9,3,17,0,12,5,1
6,4,19,1,5,5,3,13,3
3,3,9,1,17,0,17,2,1
0,4,12,1,17,3,17,14,1
0,6,12,1,17,0,17,8,1
0,4,11,1,17,3,17,26,1
6,6,19,2,5,1,4,40,3
1,4,12,2,17,0,17,1,1
0,5,12,4,17,0,17,8,1
0,4,12,3,17,5,17,1,1
1,7,9,3,17,3,17,5,1
0,4,12,3,17,0,16,6,1
1,3,12,3,17,1,17,1,1
0,4,12,3,17,0,17,3,1
1,5,12,3,17,0,17,1,1
6,12,1,4,15,4,3,38,12
0,6,23,2,17,3,17,1,1
0,4,6,3,17,0,17,45,1
0,6,10,1,17,0,17,1,1
0,4,6,1,17,0,17,30,1
0,4,12,3,17,3,17,33,1
0,5,12,3,17,0,16,1,1
1,5,9,3,17,6,17,1,1
6,9,19,4,13,1,4,44,3
0,6,6,3,17,5,17,1,1
0,6,12,3,17,4,17,8,1
6,8,9,1,5,6,7,30,22
0,4,12,2,17,5,17,10,1
6,12,19,3,13,5,3,28,3
6,8,20,1,14,5,8,47,18
6,6,13,1,14,2,6,29,3
8,5,6,1,17,5,17,1,1
0,5,13,3,17,0,10,1,1
1,5,9,3,17,5,17,2,1
0,4,11,3,17,6,17,1,1
0,8,10,1,17,4,17,10,1
0,7,12,1,17,0,17,2,1
6,7,19,2,0,0,3,6,3
0,8,12,3,17,5,17,27,1
0,5,12,3,17,3,17,1,1
2,6,9,3,17,0,17,1,1
6,12,19,4,15,2,6,15,25
6,9,19,4,2,6,3,23,14
0,6,12,3,17,0,17,1,1
12,14,2,1,19,5,0,46,30
1,4,12,4,17,5,17,23,1
1,7,12,3,17,1,17,1,1
0,7,12,3,17,1,17,1,1
0,3,12,3,17,0,17,2,1
0,6,23,3,17,0,17,3,1
0,4,10,3,17,3,17,4,1
0,5,12,2,17,3,17,34,1
0,5,12,3,17,0,16,10,1
1,5,3,4,17,6,17,37,1
12,10,12,4,3,5,0,33,29
0,3,12,3,17,0,17,2,1
0,5,24,3,17,4,17,4,1
0,4,26,2,17,5,17,10,1
0,4,27,1,17,6,16,1,1
2,5,14,3,17,0,17,45,1
0,7,15,2,17,5,17,1,1
0,5,12,3,17,5,17,1,1
0,5,10,3,17,0,17,29,1
0,4,12,3,17,0,17,26,1
8,4,9,2,17,5,17,1,1
0,6,6,3,17,0,17,2,1
8,8,12,3,17,0,17,1,1
6,12,21,1,15,1,3,42,3
0,6,12,2,17,1,16,1,1
6,12,19,1,14,6,6,49,11
6,12,19,4,15,4,4,54,20
10,14,11,1,19,5,0,6,26
1,5,27,3,17,0,16,4,1
1,6,12,1,17,5,17,10,1
1,4,12,4,17,0,17,1,1
1,5,27,1,17,0,16,1,1
1,4,12,3,17,5,17,1,1
1,4,13,1,17,5,17,2,1
8,5,26,3,17,0,17,10,1
0,4,12,3,17,5,16,1,1
0,5,27,3,17,0,17,20,1
1,4,6,3,17,0,17,1,1
6,12,19,1,14,2,3,29,21
6,12,19,4,2,2,2,21,3
6,12,8,1,14,0,6,44,14
1,5,12,3,17,5,17,1,1
6,5,19,1,13,6,3,25,6
2,5,13,3,17,6,17,1,1
0,5,26,3,17,0,17,1,1
0,6,12,3,17,5,18,1,1
0,6,6,4,17,6,17,1,1
0,7,13,3,17,5,17,1,1
12,14,24,0,19,0,0,50,26
0,5,12,3,17,5,17,6,1
1,5,23,2,17,0,11,10,1
0,7,13,4,17,0,17,31,1
0,7,0,1,17,0,17,2,1
8,8,10,2,17,5,17,1,1
1,6,19,3,17,0,16,1,1
0,7,12,4,17,0,16,1,1
0,7,9,1,17,0,17,10,1
0,7,27,4,17,5,17,1,1
8,5,6,3,17,5,17,1,1
1,3,25,4,17,5,17,10,1
1,6,27,3,17,6,17,1,1
8,4,10,3,17,2,17,1,1
1,5,10,3,17,1,17,45,1
6,8,19,1,15,2,3,26,20
1,5,0,3,17,3,17,38,1
0,5,12,1,17,0,17,2,1
0,7,15,3,17,0,17,5,1
1,8,12,2,17,6,17,1,1
6,12,19,1,15,5,5,27,3
6,8,2,2,8,2,8,4,8
0,5,12,3,17,5,17,27,1
0,5,9,2,17,0,17,26,1
0,5,12,1,17,0,16,10,1
0,5,12,2,17,5,10,1,1
0,7,12,4,17,0,17,1,1
0,5,12,0,17,0,17,26,1
0,4,23,3,17,0,17,1,1
7,7,9,3,17,6,17,11,1
0,5,5,3,17,5,17,33,1
0,7,12,1,17,0,16,13,1
0,4,12,3,17,5,17,0,1
0,7,11,3,17,5,16,37,1
1,6,10,1,17,0,17,13,1
6,12,19,4,14,5,4,22,3
0,5,12,3,17,3,17,10,1
6,12,20,1,15,4,4,29,26
0,8,23,3,17,5,17,2,1
6,8,20,3,16,1,8,25,22
1,3,15,3,17,0,17,40,1
0,7,23,3,17,0,18,19,1
0,6,26,1,17,5,12,1,1
0,4,12,3,17,6,17,3,1
0,5,12,1,17,1,16,22,1
0,5,15,3,17,5,17,1,1
1,5,14,3,17,5,17,1,1
0,5,13,1,17,3,17,4,1
0,5,23,3,17,5,16,1,1
0,8,12,1,17,5,17,12,1
0,7,27,3,17,5,17,1,1
4,9,20,1,5,4,6,45,22
2,5,12,1,17,0,17,2,1
0,5,12,1,17,3,17,1,1
6,6,19,4,5,5,3,50,26
0,6,12,3,11,6,9,1,1
0,6,0,1,17,5,17,28,1
0,8,12,1,17,5,17,2,1
2,5,0,3,17,0,16,34,1
6,12,19,1,15,0,3,29,23
0,6,12,1,17,6,17,1,1
0,7,12,3,17,3,16,7,1
8,4,12,1,17,0,17,5,1
0,5,9,1,17,0,17,1,1
0,8,12,3,17,5,10,13,1
1,5,27,1,17,5,17,34,1
1,4,13,3,17,5,10,35,1
0,6,23,1,17,0,17,1,1
8,4,12,2,17,5,16,1,1
12,14,23,1,19,4,0,53,27
0,8,12,3,17,3,13,1,1
5,12,19,1,15,4,4,46,9
0,6,13,1,17,0,17,1,1
0,4,13,3,17,1,16,1,1
2,4,24,2,17,0,17,2,1
1,5,12,3,17,6,11,1,1
0,7,15,3,17,5,17,1,1
0,8,12,3,17,0,16,5,1
1,6,9,4,17,1,16,1,1
0,4,2,0,17,0,17,13,1
6,7,21,1,16,2,6,21,0
0,4,12,3,17,1,13,1,4
1,6,10,4,17,5,17,45,1
1,4,12,1,17,5,17,2,1
0,5,3,3,17,1,17,8,1
0,8,12,1,17,1,16,1,1
0,5,12,4,17,0,16,1,1
6,4,19,2,15,0,3,18,22
0,4,9,1,17,1,17,1,1
6,12,19,1,0,4,3,13,3
10,14,20,1,7,6,0,35,30
1,6,9,3,17,0,17,8,1
1,5,12,3,17,5,17,1,1
0,7,12,1,17,6,17,41,1
0,7,10,3,17,5,17,1,1
6,12,17,4,2,6,4,52,3
10,13,26,1,21,6,0,53,30
2,5,6,2,17,0,16,1,1
0,7,6,1,17,4,17,5,1
1,3,11,3,17,3,17,10,1
0,5,10,2,17,0,17,5,1
8,5,4,1,17,5,17,1,1
0,4,12,4,14,0,17,1,1
0,8,27,3,17,6,17,1,1
0,3,24,2,17,5,17,28,1
6,12,21,1,15,4,4,29,3
0,8,12,4,17,6,17,1,1
0,5,4,1,17,0,17,1,1
1,6,12,3,17,0,17,23,1
6,12,19,4,14,3,6,13,20
6,5,19,1,14,0,6,8,22
0,6,27,4,17,0,16,1,1
0,6,9,4,17,0,17,1,1
0,6,12,1,17,3,17,13,1
12,3,3,1,19,0,0,50,26
2,4,26,1,17,3,17,1,1
0,6,12,1,17,0,17,1,1
6,12,10,4,2,6,4,44,3
8,4,9,3,17,5,17,37,1
12,7,23,1,19,4,0,40,29
0,6,12,4,17,0,17,45,1
6,12,19,1,15,6,3,45,13
2,7,12,1,17,0,17,1,1
6,7,17,1,13,3,4,4,26
0,4,15,1,17,5,17,1,1
0,7,12,1,17,3,17,1,1
12,3,11,0,19,6,0,53,30
5,12,17,4,15,4,3,21,3
3,12,20,1,13,3,6,48,18
6,12,17,1,14,1,6,6,3
0,5,12,3,17,0,17,1,1
6,12,19,1,15,4,3,28,22
1,5,13,1,17,5,17,38,1
0,4,12,4,17,5,17,1,1
1,6,12,4,17,5,17,26,1
10,4,26,1,3,4,0,8,33
1,8,12,1,17,1,17,1,1
0,5,10,4,17,5,17,1,1
0,7,12,4,17,0,17,26,1
6,6,20,2,15,2,4,48,20
0,4,9,3,17,3,17,1,1
2,3,12,0,17,0,17,1,1
4,12,19,3,0,1,6,27,32
0,5,25,3,17,0,17,1,1
0,6,12,3,17,0,17,8,1
0,3,0,1,17,5,17,34,1
1,5,12,3,17,0,17,1,1
1,6,12,4,17,6,17,10,1
1,6,12,3,17,0,16,1,1
0,7,10,3,17,0,17,1,1
10,5,13,0,19,5,0,49,30
0,5,14,4,17,0,17,1,1
0,3,6,3,17,3,10,7,1
2,5,12,3,17,0,17,2,1
0,8,15,1,17,0,17,22,1
0,6,14,1,17,3,12,31,1
0,5,15,3,17,0,17,1,1
0,7,5,1,17,0,17,26,1
0,5,9,1,17,5,16,13,1
0,6,6,3,17,0,16,1,1
0,6,23,3,17,0,17,1,1
0,6,10,2,17,5,8,10,1
6,9,9,1,5,3,5,14,23
0,5,2,3,17,0,16,1,1
0,3,23,4,17,5,17,7,1
0,4,12,3,17,0,17,1,1
6,6,19,4,5,1,3,21,20
6,12,19,1,14,6,4,23,3
0,6,15,3,17,0,17,1,1
2,5,12,1,17,0,17,1,1
1,6,12,1,17,3,17,1,1
0,3,12,4,17,5,17,1,1
6,12,28,2,13,0,4,41,25
0,4,12,1,17,0,10,1,1
1,4,14,1,17,0,16,5,1
10,9,12,0,19,3,0,53,30
0,8,2,3,17,0,17,13,1
1,5,26,3,17,0,18,1,1
0,5,2,2,17,0,17,10,1
1,5,10,3,17,5,17,1,1
2,3,9,4,17,0,17,1,1
1,5,5,3,17,5,17,1,1
6,4,2,3,13,3,3,38,19
12,13,26,0,0,5,0,53,30
0,5,11,4,17,5,16,26,1
1,6,25,4,17,6,17,27,1
0,7,12,3,17,0,17,34,1
1,6,12,1,17,1,13,1,1
0,5,12,1,17,0,17,1,1
6,12,19,4,13,1,3,45,18
1,7,12,3,17,3,16,10,1
1,6,10,2,17,0,17,12,1
0,6,26,3,17,5,16,1,1
0,6,9,2,17,6,16,2,1
1,5,9,3,17,1,17,15,1
6,12,5,1,15,1,3,37,3
0,5,12,1,17,6,17,10,1
8,5,9,3,17,0,17,2,1
0,5,12,3,17,1,17,13,1
1,5,10,3,17,6,17,1,1
6,12,19,1,15,2,3,22,20
1,5,14,3,17,3,17,5,1
0,4,24,4,17,0,16,5,1
2,6,13,2,17,5,17,1,1
6,12,1,3,15,6,4,20,32
0,5,15,2,17,6,17,45,1
0,5,12,3,17,6,17,1,1
6,1,19,1,15,6,3,44,24
0,7,12,4,17,3,17,1,1
6,5,21,3,13,5,4,9,20
1,6,12,3,17,1,17,34,1
0,5,27,3,17,0,17,8,1
1,6,12,1,17,6,17,12,1
0,5,6,3,17,0,17,1,1
0,5,12,1,17,0,17,8,1
6,8,19,4,2,4,8,45,11
0,8,26,3,17,5,18,10,1
0,5,2,2,17,3,17,1,1
0,4,12,3,17,0,16,2,1
0,4,10,3,17,2,17,26,1
6,12,19,3,14,1,3,39,32
0,6,13,1,17,5,17,2,1
0,5,12,4,17,5,17,1,1
0,4,23,3,17,5,17,1,1
6,12,19,1,15,0,3,44,8
0,7,12,3,17,0,17,2,1
0,8,12,3,17,3,17,1,1
0,8,12,3,17,5,17,10,1
1,7,23,1,17,3,17,1,1
0,5,8,1,17,6,17,2,1
3,6,9,1,17,0,17,1,1
1,4,10,1,17,1,16,28,1
12,9,11,1,3,6,0,5,29
6,8,19,1,6,5,3,21,3
6,12,21,1,2,0,6,21,3
8,5,9,3,17,0,17,2,1
6,9,19,1,0,0,3,3,3
1,7,14,1,17,5,14,10,1
0,4,12,3,17,5,17,1,1
6,12,19,4,14,4,6,45,3
1,5,12,4,17,5,16,3,1
9,1,24,4,19,6,0,42,29
4,10,17,1,15,1,4,50,3
1,5,12,3,17,5,17,1,1
1,7,12,3,17,5,17,1,1
1,6,26,3,17,5,17,1,1
0,5,15,3,17,5,17,1,1
0,5,23,3,17,0,17,2,1
6,7,19,1,15,0,4,42,21
0,6,12,1,17,0,17,1,1
0,5,12,3,17,5,17,4,1
1,4,13,3,17,6,17,22,1
1,6,0,1,17,3,16,13,1
1,4,14,2,17,5,17,27,1
1,6,6,2,17,6,17,13,1
0,5,12,3,17,6,17,1,1
0,5,12,4,17,3,16,2,1
0,5,12,3,17,5,17,1,1
1,5,12,3,17,1,17,8,1
0,6,12,1,17,0,16,1,1
1,7,12,2,17,0,17,5,1
1,5,9,1,17,2,17,1,1
10,14,11,4,3,0,0,49,27
1,3,14,4,17,5,17,1,1
6,7,18,1,14,6,4,48,3
3,4,12,3,17,5,17,1,1
8,4,12,1,17,5,17,5,1
3,12,1,2,14,4,6,48,14
0,5,6,1,17,6,17,1,1
8,7,12,3,17,0,16,10,1
6,6,20,1,21,0,4,29,22
0,4,9,3,17,0,16,1,1
1,6,0,3,17,6,17,10,1
4,6,12,2,17,0,17,2,1
1,6,6,1,17,6,17,2,1
6,12,19,1,15,2,3,17,22
0,6,12,3,17,5,12,10,1
0,5,14,2,17,0,16,26,1
6,12,18,1,14,0,4,32,6
1,4,10,3,17,2,17,2,1
0,5,12,1,17,0,17,1,1
0,5,10,4,17,0,17,1,1
1,4,12,3,17,0,17,38,1
2,5,27,1,17,0,17,1,1
0,5,12,1,17,5,17,1,1
0,3,12,3,17,3,17,8,1
0,6,12,1,17,5,17,1,1
0,4,12,1,17,0,17,37,1
1,7,12,4,17,5,17,1,1
6,12,19,1,13,2,6,42,28
1,4,6,3,17,6,17,15,1
6,12,19,1,13,6,4,52,33
12,12,13,2,21,5,0,50,30
2,5,12,3,17,5,9,1,1
0,4,14,1,17,5,17,27,1
6,7,19,1,13,5,4,47,20
12,7,12,4,19,6,0,37,29
1,6,12,1,17,0,17,10,1
1,6,0,3,17,3,17,10,1
0,7,23,3,17,0,17,1,1
0,5,12,3,17,2,17,1,1
12,4,12,0,19,3,0,54,29
8,3,12,2,17,0,10,1,1
2,6,6,1,17,0,17,1,1
0,6,10,3,17,0,17,8,1
0,7,12,2,17,0,17,2,1
1,6,26,3,17,0,17,1,1
2,6,12,1,17,5,17,1,1
0,6,6,1,17,0,17,1,1
2,6,12,1,17,0,17,24,1
9,4,19,4,15,0,3,27,14
8,4,9,1,17,0,17,2,1
4,12,19,4,7,6,3,19,25
0,5,12,3,17,5,13,10,1
1,5,13,3,17,0,16,2,1
0,7,12,3,17,5,17,1,1
0,6,12,3,17,0,16,1,1
0,4,9,1,17,0,17,1,1
6,12,19,1,6,3,3,48,20
0,7,9,2,17,5,17,1,1
0,7,12,3,17,3,17,2,1
8,4,26,3,17,5,17,2,1
0,7,10,3,17,5,17,2,1
0,4,12,1,17,0,17,26,1
1,7,12,1,17,0,17,14,1
1,5,6,2,17,5,17,1,1
1,5,10,0,17,6,17,2,1
1,4,12,3,17,0,17,26,1
6,4,28,3,13,1,4,8,14
0,4,6,3,17,0,17,8,1
1,6,26,1,17,3,17,26,1
0,3,9,1,17,0,17,2,1
6,8,2,1,14,6,6,20,8
8,8,27,3,17,0,16,1,1
1,3,12,2,17,5,17,41,1
1,7,11,3,17,5,16,1,1
0,7,2,4,17,6,17,1,1
0,5,12,2,17,3,17,2,1
0,5,13,1,17,0,17,1,1
6,8,19,4,16,3,6,42,26
6,12,21,1,2,2,4,42,3
8,6,12,3,17,5,17,1,1
1,4,12,3,17,6,16,10,1
9,4,26,3,0,5,0,51,29
8,5,12,3,17,0,17,1,1
0,7,12,1,17,0,17,1,1
6,12,19,4,14,2,4,22,3
0,5,12,3,17,1,16,30,1
0,5,14,1,17,3,17,45,1
1,5,12,3,17,1,17,1,1
1,5,23,1,17,5,17,5,1
8,5,9,1,17,0,17,2,1
0,6,12,4,17,0,18,1,1
5,12,17,1,5,6,3,29,24
0,5,2,3,17,3,14,5,1
0,6,12,4,17,0,16,27,1
1,6,12,3,17,0,17,5,1
0,4,9,3,17,0,17,8,1
8,5,9,4,17,6,10,1,1
0,5,12,4,17,0,17,3,1
0,4,10,4,17,5,17,2,1
0,4,7,3,17,1,17,1,1
6,12,19,1,15,5,3,21,26
0,5,5,3,17,5,17,1,1
0,5,5,3,17,5,17,1,1
0,5,12,1,17,6,12,1,1
0,4,6,0,17,0,17,26,1
1,6,12,3,17,0,17,1,1
1,4,12,1,17,4,17,2,1
8,6,12,1,17,5,17,1,1
6,12,19,4,5,4,6,46,3
9,3,11,4,3,5,0,7,30
0,6,12,1,17,3,17,1,1
6,12,22,4,15,1,3,25,26
0,4,6,1,17,5,16,10,1
1,7,11,3,17,0,17,1,1
0,6,10,3,17,0,17,4,1
0,4,12,1,17,1,17,1,1
6,10,19,1,5,3,6,21,22
6,9,19,1,6,5,3,26,21
0,5,13,3,17,0,17,31,1
6,8,19,4,15,2,2,42,14
8,3,2,3,17,6,17,5,1
1,7,6,3,17,0,17,26,1
1,8,12,3,17,0,17,3,1
6,12,1,1,6,6,4,22,9
0,4,12,3,17,0,18,2,1
1,8,10,0,17,0,17,3,1
8,3,3,3,17,0,16,1,1
1,3,13,1,17,0,17,1,1
2,6,27,2,17,5,17,1,1
0,6,14,1,17,5,17,38,1
0,5,11,1,17,0,17,2,1
8,5,9,3,17,5,17,1,1
6,12,19,1,15,6,6,23,3
6,12,19,1,1,5,4,20,25
6,5,18,4,14,5,4,18,10
0,7,12,3,17,3,17,2,1
0,5,10,3,17,1,17,1,1
0,6,23,2,17,5,17,2,1
0,4,26,1,17,0,17,1,1
3,3,12,2,17,3,17,38,1
1,3,7,3,17,5,16,10,1
6,12,19,1,14,4,4,4,20
10,9,11,0,19,6,0,3,30
6,12,1,4,14,1,3,50,0
0,6,14,3,17,3,10,1,1
0,4,12,3,17,6,17,6,1
2,5,10,3,17,0,16,10,1
12,7,24,1,21,4,0,49,27
0,5,5,2,17,0,17,1,1
2,5,12,1,17,6,17,2,1
10,7,11,1,6,1,0,44,30
6,5,19,3,14,5,3,39,13
0,4,12,3,17,0,17,48,1
6,8,19,4,9,6,6,46,20
8,4,26,1,17,0,17,33,1
12,14,12,0,12,6,0,38,27
1,4,9,4,17,6,16,1,1
1,5,12,2,17,0,17,1,1
0,5,12,3,17,0,17,3,1
6,8,1,1,14,4,4,44,26
0,5,13,1,17,0,17,1,1
6,9,27,1,13,6,6,42,26
0,6,12,3,17,0,16,1,1
1,4,12,1,17,5,17,2,1
1,7,5,2,17,6,17,12,1
1,3,12,1,17,0,17,10,1
0,5,9,3,17,2,11,1,1
0,5,0,1,17,0,17,1,1
0,4,9,2,17,5,17,1,1
0,5,12,3,17,2,16,1,1
0,3,12,1,17,0,17,13,1
8,4,10,2,17,3,17,10,1
0,7,12,4,17,1,17,2,1
0,6,12,1,17,5,17,1,1
0,4,12,3,17,0,17,1,1
5,6,20,4,15,4,6,48,25
1,4,12,3,17,5,17,4,1
1,5,10,3,17,0,17,6,1
12,7,11,0,19,5,0,44,30
0,4,11,3,17,0,17,6,1
6,12,19,3,14,2,3,44,21
2,5,12,3,17,0,17,1,1
1,6,9,1,17,0,16,1,1
2,7,12,3,17,0,17,1,1
0,5,12,3,17,3,17,10,1
2,4,12,3,17,0,17,26,0
0,5,12,3,17,5,17,1,1
5,12,17,1,15,3,3,28,32
2,4,12,4,17,0,16,1,1
0,5,12,3,17,5,14,1,1
0,5,10,3,13,4,16,1,1
0,7,9,1,17,0,17,1,1
0,7,12,1,17,0,17,1,1
6,12,21,1,13,2,3,30,11
6,4,19,3,2,6,4,34,22
0,7,9,3,17,3,16,1,1
1,8,9,3,17,6,18,10,1
0,5,12,3,17,0,16,2,1
6,12,21,1,15,1,3,21,26
0,8,12,4,17,0,17,1,1
0,5,9,3,17,5,17,26,1
1,7,9,1,17,5,17,32,1
1,7,6,1,17,0,17,1,1
0,7,11,1,17,5,17,2,1
2,6,27,1,17,5,17,10,1
1,7,12,4,17,0,17,1,1
0,7,5,1,17,6,17,10,1
0,6,12,1,17,0,17,8,1
6,12,19,3,11,1,3,37,6
1,6,12,4,17,0,17,48,1
1,4,25,1,17,0,17,1,1
0,7,10,3,17,0,17,1,1
2,7,10,1,17,5,16,4,1
2,6,12,0,17,0,17,1,1
0,4,12,4,17,1,17,1,1
0,5,9,2,17,3,17,1,1
2,5,12,3,17,1,17,1,1
1,4,12,3,17,3,17,27,1
12,14,12,1,19,3,0,34,33
1,8,9,3,17,5,17,1,1
0,8,14,2,17,0,11,3,1
0,5,12,2,17,0,17,2,1
0,6,5,1,17,0,17,10,1
1,8,12,3,17,0,17,5,1
8,5,12,3,17,0,16,1,1
0,7,2,1,17,0,16,8,1
0,6,9,1,17,5,17,1,1
1,5,12,3,17,3,17,10,1
0,6,12,1,17,5,14,5,1
2,7,12,3,17,0,17,25,1
0,4,12,3,17,3,11,15,1
0,6,9,1,17,5,18,1,1
0,5,27,3,17,0,17,1,1
0,4,12,3,17,0,17,1,1
0,6,5,1,17,5,16,1,1
4,0,19,4,14,5,6,20,24
2,4,6,2,17,5,17,1,1
5,12,20,4,15,3,6,22,3
0,3,12,3,17,0,17,2,1
0,8,13,3,17,5,17,10,1
4,5,19,1,15,5,4,46,22
1,8,13,3,17,1,17,8,1
0,5,12,1,17,0,17,1,1
0,5,27,1,17,0,14,1,1
0,6,12,2,17,0,17,8,1
0,8,16,0,17,0,17,1,1
1,5,12,3,17,5,17,6,1
1,5,13,3,17,5,17,1,1
6,12,19,1,15,1,4,44,3
10,14,12,1,21,5,0,10,26
6,8,9,1,15,0,4,23,13
0,3,12,3,17,5,17,10,1
0,4,12,1,17,6,17,1,1
6,9,19,4,13,2,3,42,25
2,6,9,4,17,0,17,2,1
6,4,21,1,2,5,3,48,20
1,6,9,1,17,6,17,2,1
1,7,12,4,17,0,10,4,1
0,4,25,1,17,2,10,1,1
0,5,13,3,17,6,17,38,1
6,8,19,1,5,0,3,44,32
1,6,17,4,17,5,17,1,1
0,5,12,3,17,6,9,1,1
3,5,12,4,17,5,17,1,1
8,7,12,4,17,6,16,1,1
8,5,10,3,17,0,17,1,1
6,5,10,1,5,6,3,32,3
0,6,11,2,17,1,17,1,1
1,4,12,4,17,0,17,1,1
0,4,10,3,17,0,17,1,1
0,3,27,3,17,1,17,1,1
0,4,6,1,17,6,10,1,1
1,6,12,2,17,6,17,1,1
8,6,12,1,17,6,17,1,1
0,4,12,1,17,3,16,2,1
0,4,1,4,17,0,17,27,1
1,5,13,3,17,4,17,5,1
0,3,12,3,17,0,17,26,1
0,4,15,3,17,2,17,1,1
6,5,19,3,15,3,3,20,6
1,4,24,3,17,0,17,10,1
3,12,9,3,15,3,6,25,14
1,5,12,3,17,0,17,1,1
0,5,12,1,17,0,10,2,1
0,7,12,3,17,0,17,8,1
0,8,12,4,17,0,17,12,1
0,6,12,1,17,0,17,1,1
12,13,11,0,19,3,0,23,30
0,5,15,3,17,0,17,1,1
0,5,12,4,17,0,17,1,1
2,8,25,1,17,5,17,27,1
0,7,12,3,17,1,17,1,1
8,4,12,1,17,6,17,1,1
0,6,11,2,17,5,17,10,1
0,5,26,3,17,5,16,1,1
0,3,9,0,17,5,16,34,1
1,5,10,3,17,1,17,13,1
0,5,13,3,17,0,17,4,1
0,4,10,3,17,3,17,37,1
0,3,12,3,17,0,17,1,1
0,6,13,1,17,0,17,10,1
0,4,12,3,17,0,17,10,1
0,6,26,3,17,0,16,28,1
0,4,25,1,17,5,17,33,1
5,12,21,1,15,0,7,19,14
1,5,12,3,17,0,17,1,1
6,12,19,3,15,4,6,29,18
1,6,10,3,17,5,17,1,1
0,6,5,2,17,6,17,1,1
0,5,12,3,17,0,16,1,1
0,4,12,3,17,0,17,12,1
1,5,9,3,17,1,17,13,1
0,5,10,3,17,5,17,37,1
1,6,10,3,17,4,17,45,1
1,8,27,1,17,5,17,1,1
0,4,12,1,17,0,17,1,1
0,5,12,3,17,6,17,1,1
0,4,22,3,17,0,16,1,1
0,8,12,3,17,3,17,45,1
1,4,12,1,17,0,17,1,1
0,3,11,1,17,5,17,2,1
0,4,12,3,17,6,17,1,1
0,6,12,4,17,4,17,1,1
6,5,9,4,0,2,5,21,3
1,3,11,0,17,5,17,11,1
0,6,9,1,17,0,17,1,1
0,5,13,3,17,0,16,2,1
8,5,12,0,17,0,17,6,1
0,5,12,3,17,0,17,2,1
0,5,10,1,17,0,17,1,1
0,8,12,1,17,0,17,34,1
1,4,9,2,17,5,17,26,1
0,5,12,3,17,5,17,6,1
6,6,9,1,4,3,4,3,26
0,5,25,4,17,3,17,2,1
0,8,26,3,17,0,18,10,1
0,7,12,1,17,5,17,12,1
1,4,12,3,17,0,17,1,1
0,6,12,3,17,6,17,10,1
1,7,12,2,17,0,17,1,1
2,5,9,1,17,0,17,1,1
1,5,12,0,17,5,12,1,1
1,4,12,3,17,3,17,10,1
0,5,6,3,17,5,17,37,1
1,6,12,3,17,0,17,1,1
8,5,12,3,17,5,16,1,1
2,5,9,4,17,5,17,1,1
0,5,5,1,17,0,10,1,1
0,8,12,3,17,5,17,1,1
0,5,26,3,17,3,16,10,1
1,5,12,3,17,3,17,1,1
0,7,12,1,17,6,17,1,1
0,5,12,1,17,0,17,43,1
1,5,12,3,17,5,17,1,1
0,6,12,3,17,0,17,1,1
8,4,12,3,17,5,17,1,1
0,5,12,1,17,3,17,10,1
0,4,9,1,17,1,16,10,1
10,14,13,0,6,1,0,51,33
0,4,12,3,17,0,10,4,1
3,12,1,1,1,1,3,38,4
0,6,15,3,17,1,17,4,1
0,6,10,4,17,0,17,1,1
1,8,12,1,17,4,17,1,1
0,6,13,3,17,3,17,1,1
0,5,12,1,17,0,17,10,1
0,4,26,4,17,5,17,1,1
6,12,21,1,15,5,3,19,24
0,5,5,3,17,5,16,2,1
2,4,9,3,17,5,12,1,1
2,8,12,1,17,0,17,38,1
1,6,12,1,17,1,17,1,1
0,3,5,3,17,0,17,2,1
6,12,19,4,2,1,4,20,21
0,5,13,2,17,3,17,1,1
0,5,12,4,17,0,17,2,1
0,4,10,3,17,0,17,1,15
12,14,14,2,19,6,0,48,27
6,12,19,1,6,1,4,13,20
10,14,11,1,19,4,0,11,30
1,5,12,4,17,0,17,1,1
1,3,9,4,17,0,17,2,1
6,12,17,4,15,1,6,20,12
0,5,2,1,17,1,17,33,1
1,5,14,4,17,0,17,1,1
0,7,12,2,17,5,17,1,1
0,5,6,1,17,6,17,3,1
0,7,12,1,17,0,17,5,1
0,8,12,3,17,6,17,12,1
1,5,26,3,17,5,17,0,1
6,12,28,1,14,4,5,21,9
0,4,26,4,17,0,17,20,1
1,7,23,3,17,6,17,28,1
0,4,10,3,17,0,17,1,1
12,14,12,1,19,5,0,11,29
0,5,12,1,17,0,16,26,1
0,5,14,3,17,0,17,1,1
0,4,9,3,17,5,16,1,1
0,4,12,1,17,5,17,1,1
0,5,0,1,17,5,17,10,1
